 #   z           x_e           tau
27.45  7.740477E-04  6.964395E-02
27.46  7.712928E-04  6.964410E-02
27.47  7.685476E-04  6.964424E-02
27.48  7.658121E-04  6.964439E-02
27.49  7.630861E-04  6.964454E-02
27.50  7.603697E-04  6.964468E-02
27.51  7.576628E-04  6.964483E-02
27.52  7.549655E-04  6.964497E-02
27.53  7.522775E-04  6.964512E-02
27.54  7.495990E-04  6.964526E-02
27.55  7.469300E-04  6.964540E-02
27.56  7.442702E-04  6.964555E-02
27.57  7.416198E-04  6.964569E-02
27.58  7.389788E-04  6.964583E-02
27.59  7.363469E-04  6.964597E-02
27.60  7.337243E-04  6.964611E-02
27.61  7.311110E-04  6.964625E-02
27.62  7.285067E-04  6.964639E-02
27.63  7.259117E-04  6.964653E-02
27.64  7.233257E-04  6.964667E-02
27.65  7.207488E-04  6.964681E-02
27.66  7.181810E-04  6.964695E-02
27.67  7.156222E-04  6.964709E-02
27.68  7.130724E-04  6.964722E-02
27.69  7.105315E-04  6.964736E-02
27.70  7.079995E-04  6.964750E-02
27.71  7.054764E-04  6.964763E-02
27.72  7.029622E-04  6.964777E-02
27.73  7.004569E-04  6.964790E-02
27.74  6.979603E-04  6.964804E-02
27.75  6.954725E-04  6.964817E-02
27.76  6.929934E-04  6.964830E-02
27.77  6.905231E-04  6.964844E-02
27.78  6.880614E-04  6.964857E-02
27.79  6.856083E-04  6.964870E-02
27.80  6.831639E-04  6.964883E-02
27.81  6.807281E-04  6.964896E-02
27.82  6.783009E-04  6.964910E-02
27.83  6.758821E-04  6.964923E-02
27.84  6.734719E-04  6.964936E-02
27.85  6.710701E-04  6.964949E-02
27.86  6.686768E-04  6.964961E-02
27.87  6.662919E-04  6.964974E-02
27.88  6.639154E-04  6.964987E-02
27.89  6.615472E-04  6.965000E-02
27.90  6.591874E-04  6.965013E-02
27.91  6.568358E-04  6.965025E-02
27.92  6.544926E-04  6.965038E-02
27.93  6.521575E-04  6.965050E-02
27.94  6.498307E-04  6.965063E-02
27.95  6.475120E-04  6.965076E-02
27.96  6.452016E-04  6.965088E-02
27.97  6.428992E-04  6.965100E-02
27.98  6.406049E-04  6.965113E-02
27.99  6.383187E-04  6.965125E-02
28.00  6.360406E-04  6.965137E-02
28.01  6.337704E-04  6.965150E-02
28.02  6.315083E-04  6.965162E-02
28.03  6.292541E-04  6.965174E-02
28.04  6.270078E-04  6.965186E-02
28.05  6.247695E-04  6.965198E-02
28.06  6.225390E-04  6.965210E-02
28.07  6.203164E-04  6.965222E-02
28.08  6.181016E-04  6.965234E-02
28.09  6.158946E-04  6.965246E-02
28.10  6.136953E-04  6.965258E-02
28.11  6.115038E-04  6.965270E-02
28.12  6.093200E-04  6.965282E-02
28.13  6.071439E-04  6.965294E-02
28.14  6.049755E-04  6.965305E-02
28.15  6.028147E-04  6.965317E-02
28.16  6.006615E-04  6.965329E-02
28.17  5.985159E-04  6.965340E-02
28.18  5.963778E-04  6.965352E-02
28.19  5.942473E-04  6.965363E-02
28.20  5.921243E-04  6.965375E-02
28.21  5.900087E-04  6.965386E-02
28.22  5.879006E-04  6.965398E-02
28.23  5.858000E-04  6.965409E-02
28.24  5.837067E-04  6.965420E-02
28.25  5.816208E-04  6.965432E-02
28.26  5.795422E-04  6.965443E-02
28.27  5.774710E-04  6.965454E-02
28.28  5.754071E-04  6.965465E-02
28.29  5.733504E-04  6.965476E-02
28.30  5.713010E-04  6.965488E-02
28.31  5.692589E-04  6.965499E-02
28.32  5.672239E-04  6.965510E-02
28.33  5.651961E-04  6.965521E-02
28.34  5.631754E-04  6.965532E-02
28.35  5.611618E-04  6.965543E-02
28.36  5.591554E-04  6.965553E-02
28.37  5.571560E-04  6.965564E-02
28.38  5.551637E-04  6.965575E-02
28.39  5.531784E-04  6.965586E-02
28.40  5.512001E-04  6.965597E-02
28.41  5.492288E-04  6.965607E-02
28.42  5.472644E-04  6.965618E-02
28.43  5.453070E-04  6.965629E-02
28.44  5.433564E-04  6.965639E-02
28.45  5.414128E-04  6.965650E-02
28.46  5.394759E-04  6.965660E-02
28.47  5.375460E-04  6.965671E-02
28.48  5.356228E-04  6.965681E-02
28.49  5.337064E-04  6.965691E-02
28.50  5.317968E-04  6.965702E-02
28.51  5.298939E-04  6.965712E-02
28.52  5.279977E-04  6.965722E-02
28.53  5.261083E-04  6.965733E-02
28.54  5.242255E-04  6.965743E-02
28.55  5.223493E-04  6.965753E-02
28.56  5.204797E-04  6.965763E-02
28.57  5.186168E-04  6.965773E-02
28.58  5.167604E-04  6.965784E-02
28.59  5.149106E-04  6.965794E-02
28.60  5.130673E-04  6.965804E-02
28.61  5.112305E-04  6.965814E-02
28.62  5.094002E-04  6.965824E-02
28.63  5.075764E-04  6.965833E-02
28.64  5.057590E-04  6.965843E-02
28.65  5.039480E-04  6.965853E-02
28.66  5.021434E-04  6.965863E-02
28.67  5.003452E-04  6.965873E-02
28.68  4.985533E-04  6.965883E-02
28.69  4.967678E-04  6.965892E-02
28.70  4.949886E-04  6.965902E-02
28.71  4.932156E-04  6.965912E-02
28.72  4.914489E-04  6.965921E-02
28.73  4.896885E-04  6.965931E-02
28.74  4.879343E-04  6.965940E-02
28.75  4.861863E-04  6.965950E-02
28.76  4.844444E-04  6.965959E-02
28.77  4.827087E-04  6.965969E-02
28.78  4.809792E-04  6.965978E-02
28.79  4.792557E-04  6.965988E-02
28.80  4.775383E-04  6.965997E-02
28.81  4.758271E-04  6.966006E-02
28.82  4.741218E-04  6.966016E-02
28.83  4.724226E-04  6.966025E-02
28.84  4.707294E-04  6.966034E-02
28.85  4.690422E-04  6.966043E-02
28.86  4.673609E-04  6.966053E-02
28.87  4.656856E-04  6.966062E-02
28.88  4.640162E-04  6.966071E-02
28.89  4.623527E-04  6.966080E-02
28.90  4.606951E-04  6.966089E-02
28.91  4.590434E-04  6.966098E-02
28.92  4.573975E-04  6.966107E-02
28.93  4.557574E-04  6.966116E-02
28.94  4.541231E-04  6.966125E-02
28.95  4.524946E-04  6.966134E-02
28.96  4.508718E-04  6.966142E-02
28.97  4.492548E-04  6.966151E-02
28.98  4.476436E-04  6.966160E-02
28.99  4.460380E-04  6.966169E-02
29.00  4.444381E-04  6.966178E-02
29.01  4.428438E-04  6.966186E-02
29.02  4.412552E-04  6.966195E-02
29.03  4.396723E-04  6.966204E-02
29.04  4.380949E-04  6.966212E-02
29.05  4.365231E-04  6.966221E-02
29.06  4.349568E-04  6.966229E-02
29.07  4.333962E-04  6.966238E-02
29.08  4.318410E-04  6.966246E-02
29.09  4.302913E-04  6.966255E-02
29.10  4.287472E-04  6.966263E-02
29.11  4.272084E-04  6.966272E-02
29.12  4.256752E-04  6.966280E-02
29.13  4.241473E-04  6.966289E-02
29.14  4.226249E-04  6.966297E-02
29.15  4.211079E-04  6.966305E-02
29.16  4.195962E-04  6.966313E-02
29.17  4.180899E-04  6.966322E-02
29.18  4.165889E-04  6.966330E-02
29.19  4.150933E-04  6.966338E-02
29.20  4.136029E-04  6.966346E-02
29.21  4.121178E-04  6.966354E-02
29.22  4.106380E-04  6.966362E-02
29.23  4.091634E-04  6.966371E-02
29.24  4.076941E-04  6.966379E-02
29.25  4.062299E-04  6.966387E-02
29.26  4.047710E-04  6.966395E-02
29.27  4.033172E-04  6.966403E-02
29.28  4.018685E-04  6.966411E-02
29.29  4.004250E-04  6.966418E-02
29.30  3.989866E-04  6.966426E-02
29.31  3.975533E-04  6.966434E-02
29.32  3.961251E-04  6.966442E-02
29.33  3.947020E-04  6.966450E-02
29.34  3.932838E-04  6.966458E-02
29.35  3.918708E-04  6.966465E-02
29.36  3.904627E-04  6.966473E-02
29.37  3.890596E-04  6.966481E-02
29.38  3.876615E-04  6.966488E-02
29.39  3.862683E-04  6.966496E-02
29.40  3.848801E-04  6.966504E-02
29.41  3.834968E-04  6.966511E-02
29.42  3.821185E-04  6.966519E-02
29.43  3.807450E-04  6.966526E-02
29.44  3.793763E-04  6.966534E-02
29.45  3.780126E-04  6.966541E-02
29.46  3.766536E-04  6.966549E-02
29.47  3.752995E-04  6.966556E-02
29.48  3.739502E-04  6.966564E-02
29.49  3.726057E-04  6.966571E-02
29.50  3.712659E-04  6.966578E-02
29.51  3.699309E-04  6.966586E-02
29.52  3.686007E-04  6.966593E-02
29.53  3.672751E-04  6.966600E-02
29.54  3.659543E-04  6.966608E-02
29.55  3.646381E-04  6.966615E-02
29.56  3.633266E-04  6.966622E-02
29.57  3.620198E-04  6.966629E-02
29.58  3.607176E-04  6.966636E-02
29.59  3.594200E-04  6.966644E-02
29.60  3.581271E-04  6.966651E-02
29.61  3.568387E-04  6.966658E-02
29.62  3.555549E-04  6.966665E-02
29.63  3.542757E-04  6.966672E-02
29.64  3.530010E-04  6.966679E-02
29.65  3.517308E-04  6.966686E-02
29.66  3.504651E-04  6.966693E-02
29.67  3.492039E-04  6.966700E-02
29.68  3.479473E-04  6.966707E-02
29.69  3.466950E-04  6.966714E-02
29.70  3.454472E-04  6.966720E-02
29.71  3.442039E-04  6.966727E-02
29.72  3.429650E-04  6.966734E-02
29.73  3.417304E-04  6.966741E-02
29.74  3.405003E-04  6.966748E-02
29.75  3.392745E-04  6.966754E-02
29.76  3.380531E-04  6.966761E-02
29.77  3.368360E-04  6.966768E-02
29.78  3.356232E-04  6.966775E-02
29.79  3.344148E-04  6.966781E-02
29.80  3.332106E-04  6.966788E-02
29.81  3.320107E-04  6.966795E-02
29.82  3.308151E-04  6.966801E-02
29.83  3.296237E-04  6.966808E-02
29.84  3.284366E-04  6.966814E-02
29.85  3.272537E-04  6.966821E-02
29.86  3.260750E-04  6.966827E-02
29.87  3.249005E-04  6.966834E-02
29.88  3.237301E-04  6.966840E-02
29.89  3.225640E-04  6.966847E-02
29.90  3.214019E-04  6.966853E-02
29.91  3.202440E-04  6.966859E-02
29.92  3.190902E-04  6.966866E-02
29.93  3.179405E-04  6.966872E-02
29.94  3.167949E-04  6.966878E-02
29.95  3.156534E-04  6.966885E-02
29.96  3.145160E-04  6.966891E-02
29.97  3.133825E-04  6.966897E-02
29.98  3.122532E-04  6.966904E-02
29.99  3.111278E-04  6.966910E-02
30.00  3.100064E-04  6.966916E-02
30.01  3.088890E-04  6.966922E-02
30.02  3.077756E-04  6.966928E-02
30.03  3.066662E-04  6.966934E-02
30.04  3.055607E-04  6.966941E-02
30.05  3.044592E-04  6.966947E-02
30.06  3.033615E-04  6.966953E-02
30.07  3.022678E-04  6.966959E-02
30.08  3.011779E-04  6.966965E-02
30.09  3.000920E-04  6.966971E-02
30.10  2.990099E-04  6.966977E-02
30.11  2.979316E-04  6.966983E-02
30.12  2.968572E-04  6.966989E-02
30.13  2.957866E-04  6.966995E-02
30.14  2.947199E-04  6.967000E-02
30.15  2.936569E-04  6.967006E-02
30.16  2.925977E-04  6.967012E-02
30.17  2.915423E-04  6.967018E-02
30.18  2.904906E-04  6.967024E-02
30.19  2.894427E-04  6.967030E-02
30.20  2.883985E-04  6.967035E-02
30.21  2.873580E-04  6.967041E-02
30.22  2.863213E-04  6.967047E-02
30.23  2.852882E-04  6.967053E-02
30.24  2.842588E-04  6.967058E-02
30.25  2.832331E-04  6.967064E-02
30.26  2.822110E-04  6.967070E-02
30.27  2.811926E-04  6.967075E-02
30.28  2.801778E-04  6.967081E-02
30.29  2.791666E-04  6.967087E-02
30.30  2.781590E-04  6.967092E-02
30.31  2.771550E-04  6.967098E-02
30.32  2.761546E-04  6.967103E-02
30.33  2.751577E-04  6.967109E-02
30.34  2.741644E-04  6.967114E-02
30.35  2.731747E-04  6.967120E-02
30.36  2.721884E-04  6.967125E-02
30.37  2.712057E-04  6.967131E-02
30.38  2.702265E-04  6.967136E-02
30.39  2.692508E-04  6.967142E-02
30.40  2.682785E-04  6.967147E-02
30.41  2.673097E-04  6.967152E-02
30.42  2.663444E-04  6.967158E-02
30.43  2.653825E-04  6.967163E-02
30.44  2.644241E-04  6.967168E-02
30.45  2.634690E-04  6.967174E-02
30.46  2.625174E-04  6.967179E-02
30.47  2.615692E-04  6.967184E-02
30.48  2.606243E-04  6.967190E-02
30.49  2.596828E-04  6.967195E-02
30.50  2.587447E-04  6.967200E-02
30.51  2.578099E-04  6.967205E-02
30.52  2.568784E-04  6.967210E-02
30.53  2.559503E-04  6.967216E-02
30.54  2.550255E-04  6.967221E-02
30.55  2.541040E-04  6.967226E-02
30.56  2.531857E-04  6.967231E-02
30.57  2.522708E-04  6.967236E-02
30.58  2.513591E-04  6.967241E-02
30.59  2.504507E-04  6.967246E-02
30.60  2.495455E-04  6.967251E-02
30.61  2.486435E-04  6.967256E-02
30.62  2.477448E-04  6.967261E-02
30.63  2.468492E-04  6.967266E-02
30.64  2.459569E-04  6.967271E-02
30.65  2.450677E-04  6.967276E-02
30.66  2.441817E-04  6.967281E-02
30.67  2.432989E-04  6.967286E-02
30.68  2.424192E-04  6.967291E-02
30.69  2.415427E-04  6.967296E-02
30.70  2.406693E-04  6.967301E-02
30.71  2.397990E-04  6.967305E-02
30.72  2.389318E-04  6.967310E-02
30.73  2.380678E-04  6.967315E-02
30.74  2.372068E-04  6.967320E-02
30.75  2.363489E-04  6.967325E-02
30.76  2.354940E-04  6.967329E-02
30.77  2.346422E-04  6.967334E-02
30.78  2.337934E-04  6.967339E-02
30.79  2.329477E-04  6.967344E-02
30.80  2.321050E-04  6.967348E-02
30.81  2.312653E-04  6.967353E-02
30.82  2.304286E-04  6.967358E-02
30.83  2.295949E-04  6.967362E-02
30.84  2.287642E-04  6.967367E-02
30.85  2.279364E-04  6.967372E-02
30.86  2.271116E-04  6.967376E-02
30.87  2.262897E-04  6.967381E-02
30.88  2.254708E-04  6.967385E-02
30.89  2.246548E-04  6.967390E-02
30.90  2.238418E-04  6.967394E-02
30.91  2.230316E-04  6.967399E-02
30.92  2.222243E-04  6.967403E-02
30.93  2.214199E-04  6.967408E-02
30.94  2.206184E-04  6.967412E-02
30.95  2.198198E-04  6.967417E-02
30.96  2.190240E-04  6.967421E-02
30.97  2.182310E-04  6.967426E-02
30.98  2.174409E-04  6.967430E-02
30.99  2.166536E-04  6.967434E-02
31.00  2.158691E-04  6.967439E-02
31.01  2.150875E-04  6.967443E-02
31.02  2.143086E-04  6.967448E-02
31.03  2.135325E-04  6.967452E-02
31.04  2.127592E-04  6.967456E-02
31.05  2.119886E-04  6.967461E-02
31.06  2.112209E-04  6.967465E-02
31.07  2.104558E-04  6.967469E-02
31.08  2.096935E-04  6.967473E-02
31.09  2.089339E-04  6.967478E-02
31.10  2.081771E-04  6.967482E-02
31.11  2.074229E-04  6.967486E-02
31.12  2.066714E-04  6.967490E-02
31.13  2.059227E-04  6.967494E-02
31.14  2.051766E-04  6.967499E-02
31.15  2.044332E-04  6.967503E-02
31.16  2.036924E-04  6.967507E-02
31.17  2.029543E-04  6.967511E-02
31.18  2.022188E-04  6.967515E-02
31.19  2.014860E-04  6.967519E-02
31.20  2.007558E-04  6.967523E-02
31.21  2.000282E-04  6.967527E-02
31.22  1.993032E-04  6.967532E-02
31.23  1.985808E-04  6.967536E-02
31.24  1.978610E-04  6.967540E-02
31.25  1.971437E-04  6.967544E-02
31.26  1.964291E-04  6.967548E-02
31.27  1.957170E-04  6.967552E-02
31.28  1.950074E-04  6.967556E-02
31.29  1.943004E-04  6.967560E-02
31.30  1.935959E-04  6.967564E-02
31.31  1.928939E-04  6.967567E-02
31.32  1.921945E-04  6.967571E-02
31.33  1.914975E-04  6.967575E-02
31.34  1.908031E-04  6.967579E-02
31.35  1.901111E-04  6.967583E-02
31.36  1.894216E-04  6.967587E-02
31.37  1.887346E-04  6.967591E-02
31.38  1.880501E-04  6.967595E-02
31.39  1.873680E-04  6.967598E-02
31.40  1.866883E-04  6.967602E-02
31.41  1.860111E-04  6.967606E-02
31.42  1.853363E-04  6.967610E-02
31.43  1.846639E-04  6.967614E-02
31.44  1.839940E-04  6.967617E-02
31.45  1.833264E-04  6.967621E-02
31.46  1.826612E-04  6.967625E-02
31.47  1.819985E-04  6.967629E-02
31.48  1.813380E-04  6.967632E-02
31.49  1.806800E-04  6.967636E-02
31.50  1.800243E-04  6.967640E-02
31.51  1.793710E-04  6.967643E-02
31.52  1.787200E-04  6.967647E-02
31.53  1.780713E-04  6.967651E-02
31.54  1.774250E-04  6.967654E-02
31.55  1.767810E-04  6.967658E-02
31.56  1.761393E-04  6.967662E-02
31.57  1.754999E-04  6.967665E-02
31.58  1.748627E-04  6.967669E-02
31.59  1.742279E-04  6.967672E-02
31.60  1.735954E-04  6.967676E-02
31.61  1.729651E-04  6.967679E-02
31.62  1.723371E-04  6.967683E-02
31.63  1.717113E-04  6.967686E-02
31.64  1.710878E-04  6.967690E-02
31.65  1.704665E-04  6.967693E-02
31.66  1.698474E-04  6.967697E-02
31.67  1.692306E-04  6.967700E-02
31.68  1.686160E-04  6.967704E-02
31.69  1.680035E-04  6.967707E-02
31.70  1.673933E-04  6.967711E-02
31.71  1.667853E-04  6.967714E-02
31.72  1.661794E-04  6.967718E-02
31.73  1.655757E-04  6.967721E-02
31.74  1.649742E-04  6.967724E-02
31.75  1.643749E-04  6.967728E-02
31.76  1.637777E-04  6.967731E-02
31.77  1.631826E-04  6.967734E-02
31.78  1.625897E-04  6.967738E-02
31.79  1.619989E-04  6.967741E-02
31.80  1.614102E-04  6.967744E-02
31.81  1.608237E-04  6.967748E-02
31.82  1.602392E-04  6.967751E-02
31.83  1.596569E-04  6.967754E-02
31.84  1.590766E-04  6.967758E-02
31.85  1.584984E-04  6.967761E-02
31.86  1.579223E-04  6.967764E-02
31.87  1.573483E-04  6.967767E-02
31.88  1.567763E-04  6.967771E-02
31.89  1.562064E-04  6.967774E-02
31.90  1.556385E-04  6.967777E-02
31.91  1.550727E-04  6.967780E-02
31.92  1.545089E-04  6.967783E-02
31.93  1.539471E-04  6.967787E-02
31.94  1.533874E-04  6.967790E-02
31.95  1.528296E-04  6.967793E-02
31.96  1.522739E-04  6.967796E-02
31.97  1.517201E-04  6.967799E-02
31.98  1.511684E-04  6.967802E-02
31.99  1.506186E-04  6.967805E-02
32.00  1.500708E-04  6.967808E-02
32.01  1.495250E-04  6.967811E-02
32.02  1.489811E-04  6.967815E-02
32.03  1.484392E-04  6.967818E-02
32.04  1.478992E-04  6.967821E-02
32.05  1.473612E-04  6.967824E-02
32.06  1.468251E-04  6.967827E-02
32.07  1.462910E-04  6.967830E-02
32.08  1.457587E-04  6.967833E-02
32.09  1.452284E-04  6.967836E-02
32.10  1.447000E-04  6.967839E-02
32.11  1.441735E-04  6.967842E-02
32.12  1.436488E-04  6.967845E-02
32.13  1.431261E-04  6.967848E-02
32.14  1.426052E-04  6.967851E-02
32.15  1.420862E-04  6.967854E-02
32.16  1.415691E-04  6.967856E-02
32.17  1.410538E-04  6.967859E-02
32.18  1.405404E-04  6.967862E-02
32.19  1.400289E-04  6.967865E-02
32.20  1.395191E-04  6.967868E-02
32.21  1.390113E-04  6.967871E-02
32.22  1.385052E-04  6.967874E-02
32.23  1.380009E-04  6.967877E-02
32.24  1.374985E-04  6.967879E-02
32.25  1.369979E-04  6.967882E-02
32.26  1.364991E-04  6.967885E-02
32.27  1.360021E-04  6.967888E-02
32.28  1.355068E-04  6.967891E-02
32.29  1.350134E-04  6.967894E-02
32.30  1.345217E-04  6.967896E-02
32.31  1.340318E-04  6.967899E-02
32.32  1.335436E-04  6.967902E-02
32.33  1.330572E-04  6.967905E-02
32.34  1.325726E-04  6.967907E-02
32.35  1.320897E-04  6.967910E-02
32.36  1.316085E-04  6.967913E-02
32.37  1.311291E-04  6.967916E-02
32.38  1.306514E-04  6.967918E-02
32.39  1.301754E-04  6.967921E-02
32.40  1.297012E-04  6.967924E-02
32.41  1.292286E-04  6.967926E-02
32.42  1.287578E-04  6.967929E-02
32.43  1.282886E-04  6.967932E-02
32.44  1.278211E-04  6.967934E-02
32.45  1.273553E-04  6.967937E-02
32.46  1.268912E-04  6.967940E-02
32.47  1.264288E-04  6.967942E-02
32.48  1.259680E-04  6.967945E-02
32.49  1.255089E-04  6.967947E-02
32.50  1.250515E-04  6.967950E-02
32.51  1.245956E-04  6.967953E-02
32.52  1.241415E-04  6.967955E-02
32.53  1.236889E-04  6.967958E-02
32.54  1.232380E-04  6.967960E-02
32.55  1.227888E-04  6.967963E-02
32.56  1.223411E-04  6.967965E-02
32.57  1.218951E-04  6.967968E-02
32.58  1.214506E-04  6.967971E-02
32.59  1.210078E-04  6.967973E-02
32.60  1.205665E-04  6.967976E-02
32.61  1.201269E-04  6.967978E-02
32.62  1.196888E-04  6.967981E-02
32.63  1.192523E-04  6.967983E-02
32.64  1.188174E-04  6.967985E-02
32.65  1.183841E-04  6.967988E-02
32.66  1.179523E-04  6.967990E-02
32.67  1.175221E-04  6.967993E-02
32.68  1.170934E-04  6.967995E-02
32.69  1.166662E-04  6.967998E-02
32.70  1.162407E-04  6.968000E-02
32.71  1.158166E-04  6.968003E-02
32.72  1.153941E-04  6.968005E-02
32.73  1.149731E-04  6.968007E-02
32.74  1.145536E-04  6.968010E-02
32.75  1.141356E-04  6.968012E-02
32.76  1.137191E-04  6.968014E-02
32.77  1.133042E-04  6.968017E-02
32.78  1.128907E-04  6.968019E-02
32.79  1.124787E-04  6.968022E-02
32.80  1.120682E-04  6.968024E-02
32.81  1.116592E-04  6.968026E-02
32.82  1.112517E-04  6.968029E-02
32.83  1.108456E-04  6.968031E-02
32.84  1.104410E-04  6.968033E-02
32.85  1.100379E-04  6.968035E-02
32.86  1.096362E-04  6.968038E-02
32.87  1.092360E-04  6.968040E-02
32.88  1.088372E-04  6.968042E-02
32.89  1.084398E-04  6.968045E-02
32.90  1.080439E-04  6.968047E-02
32.91  1.076494E-04  6.968049E-02
32.92  1.072564E-04  6.968051E-02
32.93  1.068647E-04  6.968054E-02
32.94  1.064745E-04  6.968056E-02
32.95  1.060857E-04  6.968058E-02
32.96  1.056983E-04  6.968060E-02
32.97  1.053122E-04  6.968062E-02
32.98  1.049276E-04  6.968065E-02
32.99  1.045444E-04  6.968067E-02
33.00  1.041625E-04  6.968069E-02
33.01  1.037820E-04  6.968071E-02
33.02  1.034029E-04  6.968073E-02
33.03  1.030252E-04  6.968075E-02
33.04  1.026488E-04  6.968078E-02
33.05  1.022738E-04  6.968080E-02
33.06  1.019002E-04  6.968082E-02
33.07  1.015279E-04  6.968084E-02
33.08  1.011569E-04  6.968086E-02
33.09  1.007873E-04  6.968088E-02
33.10  1.004190E-04  6.968090E-02
33.11  1.000520E-04  6.968092E-02
33.12  9.968640E-05  6.968095E-02
33.13  9.932209E-05  6.968097E-02
33.14  9.895910E-05  6.968099E-02
33.15  9.859742E-05  6.968101E-02
33.16  9.823704E-05  6.968103E-02
33.17  9.787797E-05  6.968105E-02
33.18  9.752019E-05  6.968107E-02
33.19  9.716371E-05  6.968109E-02
33.20  9.680852E-05  6.968111E-02
33.21  9.645461E-05  6.968113E-02
33.22  9.610198E-05  6.968115E-02
33.23  9.575062E-05  6.968117E-02
33.24  9.540053E-05  6.968119E-02
33.25  9.505171E-05  6.968121E-02
33.26  9.470415E-05  6.968123E-02
33.27  9.435785E-05  6.968125E-02
33.28  9.401280E-05  6.968127E-02
33.29  9.366899E-05  6.968129E-02
33.30  9.332643E-05  6.968131E-02
33.31  9.298511E-05  6.968133E-02
33.32  9.264502E-05  6.968135E-02
33.33  9.230616E-05  6.968137E-02
33.34  9.196853E-05  6.968139E-02
33.35  9.163212E-05  6.968141E-02
33.36  9.129692E-05  6.968143E-02
33.37  9.096294E-05  6.968144E-02
33.38  9.063017E-05  6.968146E-02
33.39  9.029859E-05  6.968148E-02
33.40  8.996822E-05  6.968150E-02
33.41  8.963905E-05  6.968152E-02
33.42  8.931106E-05  6.968154E-02
33.43  8.898426E-05  6.968156E-02
33.44  8.865864E-05  6.968158E-02
33.45  8.833420E-05  6.968160E-02
33.46  8.801094E-05  6.968161E-02
33.47  8.768884E-05  6.968163E-02
33.48  8.736791E-05  6.968165E-02
33.49  8.704814E-05  6.968167E-02
33.50  8.672953E-05  6.968169E-02
33.51  8.641208E-05  6.968171E-02
33.52  8.609577E-05  6.968172E-02
33.53  8.578060E-05  6.968174E-02
33.54  8.546658E-05  6.968176E-02
33.55  8.515369E-05  6.968178E-02
33.56  8.484194E-05  6.968180E-02
33.57  8.453131E-05  6.968181E-02
33.58  8.422181E-05  6.968183E-02
33.59  8.391343E-05  6.968185E-02
33.60  8.360617E-05  6.968187E-02
33.61  8.330001E-05  6.968188E-02
33.62  8.299497E-05  6.968190E-02
33.63  8.269103E-05  6.968192E-02
33.64  8.238819E-05  6.968194E-02
33.65  8.208645E-05  6.968195E-02
33.66  8.178581E-05  6.968197E-02
33.67  8.148625E-05  6.968199E-02
33.68  8.118777E-05  6.968201E-02
33.69  8.089038E-05  6.968202E-02
33.70  8.059406E-05  6.968204E-02
33.71  8.029882E-05  6.968206E-02
33.72  8.000465E-05  6.968207E-02
33.73  7.971154E-05  6.968209E-02
33.74  7.941949E-05  6.968211E-02
33.75  7.912850E-05  6.968212E-02
33.76  7.883857E-05  6.968214E-02
33.77  7.854969E-05  6.968216E-02
33.78  7.826185E-05  6.968217E-02
33.79  7.797506E-05  6.968219E-02
33.80  7.768931E-05  6.968221E-02
33.81  7.740459E-05  6.968222E-02
33.82  7.712090E-05  6.968224E-02
33.83  7.683824E-05  6.968226E-02
33.84  7.655661E-05  6.968227E-02
33.85  7.627600E-05  6.968229E-02
33.86  7.599640E-05  6.968230E-02
33.87  7.571782E-05  6.968232E-02
33.88  7.544025E-05  6.968234E-02
33.89  7.516368E-05  6.968235E-02
33.90  7.488812E-05  6.968237E-02
33.91  7.461355E-05  6.968238E-02
33.92  7.433999E-05  6.968240E-02
33.93  7.406741E-05  6.968242E-02
33.94  7.379582E-05  6.968243E-02
33.95  7.352522E-05  6.968245E-02
33.96  7.325560E-05  6.968246E-02
33.97  7.298695E-05  6.968248E-02
33.98  7.271928E-05  6.968249E-02
33.99  7.245258E-05  6.968251E-02
34.00  7.218685E-05  6.968252E-02
34.01  7.192208E-05  6.968254E-02
34.02  7.165828E-05  6.968255E-02
34.03  7.139543E-05  6.968257E-02
34.04  7.113353E-05  6.968258E-02
34.05  7.087258E-05  6.968260E-02
34.06  7.061258E-05  6.968261E-02
34.07  7.035353E-05  6.968263E-02
34.08  7.009541E-05  6.968264E-02
34.09  6.983823E-05  6.968266E-02
34.10  6.958198E-05  6.968267E-02
34.11  6.932667E-05  6.968269E-02
34.12  6.907228E-05  6.968270E-02
34.13  6.881881E-05  6.968272E-02
34.14  6.856626E-05  6.968273E-02
34.15  6.831463E-05  6.968275E-02
34.16  6.806391E-05  6.968276E-02
34.17  6.781411E-05  6.968278E-02
34.18  6.756521E-05  6.968279E-02
34.19  6.731721E-05  6.968280E-02
34.20  6.707011E-05  6.968282E-02
34.21  6.682391E-05  6.968283E-02
34.22  6.657861E-05  6.968285E-02
34.23  6.633419E-05  6.968286E-02
34.24  6.609067E-05  6.968288E-02
34.25  6.584802E-05  6.968289E-02
34.26  6.560626E-05  6.968290E-02
34.27  6.536538E-05  6.968292E-02
34.28  6.512537E-05  6.968293E-02
34.29  6.488623E-05  6.968295E-02
34.30  6.464796E-05  6.968296E-02
34.31  6.441056E-05  6.968297E-02
34.32  6.417402E-05  6.968299E-02
34.33  6.393834E-05  6.968300E-02
34.34  6.370351E-05  6.968301E-02
34.35  6.346954E-05  6.968303E-02
34.36  6.323642E-05  6.968304E-02
34.37  6.300414E-05  6.968305E-02
34.38  6.277271E-05  6.968307E-02
34.39  6.254212E-05  6.968308E-02
34.40  6.231237E-05  6.968309E-02
34.41  6.208345E-05  6.968311E-02
34.42  6.185536E-05  6.968312E-02
34.43  6.162810E-05  6.968313E-02
